source_row,reading_raw,nom_raw,example_raw,note_raw,source_url
2645,hàng,亙,"亙𣇞 hàng
  giờ · 亙𠦳𢆥 hàng ngàn
  năm",U+4E99,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2646,HÀNG,行,"行伍 hàng ngũ · 銀行
  ngân hàng · 𨷯行 cửa hàng · 行貨 hàng hoá · 渃行 nước hàng",U+884C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2647,HÀNG,降,投降 đầu hàng,U+964D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2648,HÀNG,航,"航海 hàng hải · 航空
  hàng không",U+822A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2649,hăng,㤚,"㤚醝 hăng say · 兇㤚
  hung hăng · 㤚𢲨 hăng hái [𠸨]",U+391A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2650,hãng,行,"正行 chính hãng ·
  行信 hãng tin · 行航空 hãng hàng không",U+884C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2651,hắng,响,"哅响 húng hắng ·
  响𠰩 hắng giọng",U+54CD,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2652,HẰNG,恆,"恆𢆥 hằng
  năm · 恆𣎃 hằng tháng · 恆數 hằng
  số",U+6046,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2653,HẰNG,𫰟,"𫰟娥 Hằng
  Nga",U+2BC1F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2654,hẫng,𬿦,"紇𬿦 hụt
  hẫng · 珥𬿦 nhẹ hẫng",U+2CFE6,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2655,hẵng,哘,哘抵妬 hẵng để đó,U+54D8,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2656,HẠNG,項,"攝項 xếp hạng · 末項
  mạt hạng · 上項 thượng hạng · 𥿯項一 vé hạng nhất","[翻]

    U+9805",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2657,hanh,哼,"𢝜哼 đành
  hanh · 𩙍哼 gió hanh",U+54FC,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2658,HÀNH,行,"步行 bộ hành · 行程
  hành trình · 施行 thi hành · 行動 hành động · 保行 bảo hành",U+884C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2659,hành,荇,"榘荇 củ hành · 荇西
  hành tây","[異] 蘅

    U+8347",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2660,HÀNH,莖,"玉莖 ngọc
  hành",U+8396,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2661,HÀNH,衡,"權衡 quyền hành ·
  玉衡 ngọc hành",U+8861,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2662,HÃNH,倖,"倖進 hãnh tiến ·
  倖求 hãnh cầu",U+5016,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2663,HẠNH,行,"德行 đức hạnh · 節行
  tiết hạnh",U+884C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2664,HẠNH,杏,"杏仁 hạnh
  nhân",U+674F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2665,HẠNH,幸,"幸福 hạnh phúc ·
  欣幸 hân hạnh · 不幸 bất hạnh · 榮幸 vinh hạnh",U+5E78,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2666,HAO,耗,"損耗 tổn hao · 消耗
  tiêu hao · 耗紇 hao hụt",U+8017,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2667,hao,滈,"同滈 đồng hao · 滈滈
  hao hao",U+6EC8,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2668,háo,好,"好渃 háo nước · 好洫
  háo hức",U+597D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2669,HÀO,毫,錢毫 tiền hào,U+6BEB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2670,HÀO,號,呼號 hô hào,U+865F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2671,HÀO,豪,"富豪 phú hào · 豪傑
  hào kiệt · 豪放 hào phóng · 自豪 tự hào · 豪晄 hào nhoáng","[翻]

    U+8C6A",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2672,HÀO,餚,"山餚海味 sơn hào hải
  vị",U+991A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2673,HÀO,壕,"戰壕 chiến hào ·
  𡌢壕 hầm hào · 壕壘 hào luỹ",U+58D5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2674,HÀO,濠,護城濠 hộ thành hào,U+6FE0,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2675,HÀO,蠔,"𡥵蠔 con
  hào",U+8814,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2676,hão,𠲡,"許𠲡 hứa
  hão · 𠲡玄 hão huyền",U+20CA1,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2677,HẢO,好,"好友 hảo hữu · 絕好
  tuyệt hảo · 美好 mĩ hảo · 和好 hoà hảo · 好漢 hảo hán",U+597D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2678,HẠO,昊,,"𡨸漢尼主要得使用朱𠸜男界。
  Chữ Hán này chủ yếu được sử dụng cho tên nam giới.

    U+660A",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2679,HẠO,浩,"浩然 hạo nhiên ·
  浩氣 hạo khí",U+6D69,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2680,HẠO,顥,,"𡨸漢尼主要得使用朱𠸜男界。
  Chữ Hán này chủ yếu được sử dụng cho tên nam giới.

    U+9865",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2681,HẠO,灝,,"𡨸漢尼主要得使用朱𠸜男界。
  Chữ Hán này chủ yếu được sử dụng cho tên nam giới.

    U+705D",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2682,háp,盍,,"𡨸尼主要得使用抵翻音。䀡附錄。
  Chữ này chủ yếu được sử dụng để phiên âm. Xem Phụ lục.

    [翻]

    U+76CD",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2683,hấp,七,七 hấp,"⇔ 七 khắp

    U+4E03",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2684,HẤP,吸,"吸引 hấp dẫn · 呼吸
  hô hấp",U+5438,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2685,hấp,熻,"熻𩚵 hấp
  cơm · 熻熻 hâm hấp [𠸨]",U+71BB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2686,HẠP,合,,"⇔ 合 hợp

    U+5408",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2687,hát,喝,"歌喝 ca hát · 喝唱
  hát xướng · 排喝 bài hát · 𠰺喝 dạy hát","[翻]

    U+559D",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2688,hất,迄,"迄𨀿 hất
  cẳng · 迄𦛜 hất hàm",U+8FC4,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2689,hắt,𫤾,"𫤾癐 hắt
  hủi · 𫤾㳜 hắt hiu",U+2B93E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2690,hạt,籺,籺豆 hạt đậu · 籺𡏧 hạt bụi · 籺仁 hạt nhân · 反籺 phản hạt,U+7C7A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2691,HẠT,轄,地轄 địa hạt · 轄下 hạt hạ,U+8F44,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2692,hạt,蠍,天蠍 Thiên Hạt,"⇔ 蠍 hiết

    U+880D",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2693,hàu,蠔,"𡥵蠔 con
  hàu",U+8814,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2694,hâu,𬷎,"鷂𬷎 diều
  hâu",U+2CDCE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2695,hấu,茩,荼茩 dưa hấu,U+8329,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2696,hầu,侯,"侯歇 hầu hết · 侯如
  hầu như","[翻]

    U+4FAF",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2697,HẦU,侯,"諸侯 chư hầu · 爵侯
  tước hầu","[翻]

    U+4FAF",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2698,HẦU,候,"候下 hầu hạ ·
  候𡛔 hầu gái · 候座 hầu toà · 候包 hầu bao",U+5019,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2699,HẦU,喉,咽喉 yết hầu,U+5589,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2700,HẬU,后,"皇后 hoàng hậu ·
  母后 mẫu hậu",U+540E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2701,HẬU,厚,"忠厚 trung hậu ·
  深厚 thâm hậu · 仁厚 nhân hậu",U+539A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2702,HẬU,後,"後裔 hậu duệ · 後方
  hậu phương · 後世 hậu thế · 後事 hậu sự",U+5F8C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2703,HẬU,候,氣候 khí hậu,U+5019,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2704,hay,咍,"朱咍 cho hay ·
  咍𠯖 hay ho · 咍𱺵 hay là","[翻]

    [異] 𫨩

    U+548D",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2705,hãy,唉,"唉朱別 hãy cho biết
  · 唉𡀳 hãy còn",U+5509,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2706,hầy,係,"𠍣係 bầy
  hầy [𠸨]",U+4FC2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2707,he,𢬾,"𢬾𢬾
  he hé [𠸨]","⇔ 𢬾
  hé

    U+22B3E",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2708,he,𡁱,"𢣇𡁱
  hăm he",U+21071,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2709,hé,𢬾,"𢬾𢬾
  he hé [𠸨]",U+22B3E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2710,hè,夏,"頭夏 đầu hè · 儗夏
  nghỉ hè",U+590F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2711,hè,𡏘,"𡏘茹 hè
  nhà · 㙔𡏘 vỉa hè · 軒𡏘 hiên hè",U+213D8,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2712,hè,嗄,"𠫾嗄 đi hè
  · 會嗄 hội hè · 僶𡮈易傷過嗄 thằng nhỏ dễ thương quá hè","[翻]

    U+55C4",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2713,hê,𭌟,"嘑𭌟 hả hê
  [𠸨]",U+2D31F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2714,hề,𢭁,"𢭁之 hề gì
  · 拯𢭁 chẳng hề · 𣗓𢭁 chưa hề",U+22B41,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2715,hề,奚,"僶奚 thằng hề · 奚童
  hề đồng · 𦠘奚 vai hề",U+595A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2716,hề,嗘,唭嗘嗘 cười hề hề,U+55D8,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2717,hễ,盻,"盻吶𱺵𫜵
  hễ nói là làm",U+76FB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2718,hể,𠯋,𠯋嘑 hể hả,U+20BCB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2719,HỆ,系,"系統 hệ thống · 直系
  trực hệ · 母系 mẫu hệ",U+7CFB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2720,HỆ,係,"干係 can hệ · 關係
  quan hệ · 係重 hệ trọng",U+4FC2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2721,HỆ,繫,聯繫 liên hệ · 繫詞 hệ từ,U+7E6B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2722,hếch,侅,"𪖫侅 mũi
  hếch · 侅蹎𬨠 hếch chân lên","[翻]

    U+4F85",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2723,hệch,劾,"斛劾 hộc hệch
  [𠸨]",U+52BE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2724,hem,嫌,"潛嫌 tèm hem
  [𠸨]",U+5ACC,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2725,hẻm,𡑯,"𡉦𡑯
  ngõ hẻm · 塘𡑯 đường hẻm","[翻]

    U+2146F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2726,hen,𠻃,"𠯖𠻃
  ho hen","[翻]

    U+20EC3",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2727,hèn,𢤞,"𪽳𢤞
  yếu hèn","[異]
  𫣴

    U+2291E",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2728,hến,䘆,"𡥵䘆 con
  hến · 䘆𤇤 hến xào",U+4606,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2729,hển,顯（顕）,混顯 hổn hển,U+986F (U+9855),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2730,hẹn,𭉑,"許𭉑 hứa
  hẹn · 𭉑㗅 hẹn hò [𠸨]","[異] 限

    U+2D251",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2731,hênh,亨,"𤾟亨 hớ
  hênh · 惺亨 tênh hênh","[翻]

    U+4EA8",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2732,hểnh,啈,"𠸣啈 hổng
  hểnh [𠸨]",U+5548,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2733,heo,囂,"囂唿 heo hút ·
  囂𠶣 heo may","[翻]

    U+56C2",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2734,heo,㺧,"𡥵㺧 con
  heo",U+3EA7,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2735,héo,𤉗,"𤉗焝 héo
  hon · 枯𤉗 khô héo",U+24257,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2736,hẻo,𪞭,"𪞭𨀌
  hẻo lánh",U+2A7AD,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2737,hẹp,狹,"塘狹 đường hẹp ·
  腰狹 eo hẹp","[翻]

    U+72F9",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2738,hét,𠿒,"囉𠿒 la
  hét · 㗅𠿒 hò hét",U+20FD2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2739,hét,鶡,"𪀄鶡 chim
  hét",U+9DA1,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2740,hết,歇,"歇錢 hết tiền ·
  𠓀歇 trước hết · 侯歇 hầu hết · 歇𢚸 hết lòng",U+6B47,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2741,hệt,頡,依頡 y hệt,"[翻]

    U+9821",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2742,hi,𠯋,"唭𠯋𠯋
  cười hi hi [聲]",U+20BCB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2743,HI,希,"希望 hi vọng · 希臘
  Hi Lạp","[翻]

    U+5E0C",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2744,HI,稀,稀有 hi hữu,U+7A00,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2745,HI,犧,犧牲 hi sinh,U+72A7,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2746,hí,咥,"吁咥 hú hí ·
  𠊛叫馭咥 người kêu ngựa hí",U+54A5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2747,hì,𠻑,"𠻑𡄆
  hì hục [聲] · 𠻑會 hì hụi [聲]",U+20ED1,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2748,HỈ,喜,"恭喜 cung hỉ · 雙喜
  song hỉ · 歡喜 hoan hỉ",U+559C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2749,hia,𩊽,"對𩊽 đôi
  hia",U+292BD,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2750,hích,𢷓,"𢷓𣎣𢬣𠓨𦘹伴
  hích khuỷu tay vào sườn bạn · 用把𦠘𢷓𠬠丐 dùng bả vai hích
  một cái",U+22DD3,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2751,HỊCH,檄,檄文 hịch văn,"[翻]

    U+6A84",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2752,hiếm,險,"險固 hiếm có · 險脄
  hiếm hoi",U+96AA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2753,HIỀM,嫌,"嫌隙 hiềm khích ·
  嫌疑 hiềm nghi",U+5ACC,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2754,HIỂM,險,"危險 nguy hiểm ·
  保險 bảo hiểm · 探險 thám hiểm · 脫險 thoát hiểm · 險惡 hiểm ác",U+96AA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2755,HIÊN,軒,"行軒 hàng hiên ·
  𠃅軒 mái hiên",U+8ED2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2756,hiên,萱,花萱 hoa hiên,U+8431,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2757,HIẾN,憲,"憲法 hiến
  pháp",U+61B2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2758,HIẾN,獻（献）,"貢獻 cống hiến ·
  文獻 văn hiến · 獻計 hiến kế · 獻身 hiến thân",U+737B (U+732E),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2759,HIỀN,賢,"賢厚 hiền hậu · 賢令
  hiền lành · 賢和 hiền hoà · 媄賢 mẹ hiền",U+8CE2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2760,HIỂN,顯（顕）,"顯示 hiển thị · 明顯
  minh hiển · 顯然 hiển nhiên · 顯明 hiển minh · 顯現 hiển hiện",U+986F (U+9855),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2761,HIỆN,現,"現𫢩 hiện
  nay · 現代 hiện đại · 現行 hiện hành · 現場 hiện trường",U+73FE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2762,HIẾP,脅,"威脅 uy hiếp · 脅淫
  hiếp dâm · 咹脅 ăn hiếp · 啗脅 hãm hiếp · 抑脅 ức hiếp",U+8105,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2763,HIỆP,合,"聯合 liên hiệp ·
  勝𪥘󠄁𠄼合 thắng cả năm hiệp",U+5408,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2764,HIỆP,協,"協助 hiệp trợ · 協會
  hiệp hội · 協定 hiệp định · 協商 hiệp thương",U+5354,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2765,HIỆP,俠,"豪俠 hào hiệp · 俠客
  hiệp khách · 劍俠 kiếm hiệp · 大俠 đại hiệp · 義俠 nghĩa hiệp",U+4FE0,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2766,HIẾT,蠍,天蠍 Thiên Hiết,U+880D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2767,HIẾU,好,"好學 hiếu học · 好客
  hiếu khách · 好奇 hiếu kì · 嗜好 thị hiếu",U+597D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2768,HIẾU,孝,"孝順 hiếu thuận ·
  孝傠 hiếu thảo · 不孝 bất hiếu",U+5B5D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2769,HIỂU,曉,"曉別 hiểu biết ·
  通曉 thông hiểu · 透曉 thấu hiểu",U+66C9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2770,HIỆU,校,"校冊 hiệu sách ·
  校長 hiệu trưởng · 監校 giám hiệu",U+6821,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2771,HIỆU,效,"功效 công hiệu ·
  效果 hiệu quả · 有效 hữu hiệu · 效驗 hiệu nghiệm",U+6548,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2772,HIỆU,號,"號令 hiệu lệnh ·
  信號 tín hiệu · 暗號 ám hiệu · 徽號 huy hiệu · 符號 phù hiệu · 商號 thương hiệu",U+865F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2773,him,𥋵,"𥋵𥋵
  him him","[翻]

    U+252F5",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2774,hĩm,嬐,丐嬐 cái hĩm,U+5B10,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2775,HINH,馨,馨香 hinh hương,U+99A8,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2776,HÌNH,刑,"刑法 hình pháp ·
  極刑 cực hình · 行刑 hành hình",U+5211,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2777,HÌNH,形,"地形 địa hình · 情形
  tình hình · 形𠍵 hình dáng · 形體 hình thể","[翻]

    U+5F62",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2778,HÌNH,型,"模型 mô hình · 典型
  điển hình · 類型 loại hình",U+578B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2779,hĩnh,𠲮,"唅𠲮 hợm
  hĩnh [𠸨]",U+20CAE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2780,hỉnh,擤,"擤𪖫 hỉnh
  mũi · 憾擤 hóm hỉnh [𠸨]",U+64E4,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2781,híp,䀫,䀫眜 híp mắt,"[翻]

    U+402B",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2782,hít,𭊪,"㖧𭊪 hôn
  hít","[翻]

    U+2D2AA",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2783,hiu,㳜,"𤂂㳜 đìu
  hiu · 㳜𣔲 hiu quạnh","[翻]

    U+3CDC",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2784,ho,𠯖,"𠯖𠻃
  ho hen · 𠯖癆 ho lao · 咍𠯖 hay ho",U+20BD6,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2785,hò,㗅,"喝㗅 hát hò ·
  𭉑㗅 hẹn hò [𠸨]",U+35C5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2786,hô,呼,"呼𪘵 hô
  răng",U+547C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2787,HÔ,呼,"呼吸 hô hấp · 稱呼
  xưng hô · 歡呼 hoan hô · 呼號 hô hào · 呼𡘯 hô lớn · 呼喚 hô hoán",U+547C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2788,HÔ,瑚,珊瑚 san hô,U+745A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2789,hố,唬,"呼唬 hô hố [聲] ·
  𫻎唬 ham hố [𠸨]",U+552C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2790,hố,㙤,"𡌢㙤 hầm
  hố · 㙤黰 hố đen",U+3664,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2791,hố,諕,被諕 bị hố,U+8AD5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2792,HỒ,乎,"幾乎 cơ hồ · 況乎
  huống hồ","[翻]

    U+4E4E",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2793,HỒ,狐,"狐狸 hồ li · 狐疑 hồ
  nghi",U+72D0,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2794,HỒ,胡,"胡桃 hồ đào ·
  𣱆胡 họ Hồ",U+80E1,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2795,HỒ,壺,銅壺 đồng hồ,U+58FA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2796,HỒ,葫,葫蘆 hồ lô,U+846B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2797,HỒ,湖,"坳湖 ao hồ · 江湖
  giang hồ · 湖還劍 Hồ Hoàn Kiếm",U+6E56,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2798,HỒ,蝴,蝴蝶 hồ điệp,U+8774,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2799,HỒ,糊,"糊裙襖 hồ quần áo ·
  糊塗 hồ đồ · 𥺊糊 cháo hồ · 糊疏 hồ sơ",U+7CCA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2800,HỒ,醐,醍醐 đề hồ,U+9190,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
2801,HỖ,互,"互助 hỗ trợ · 相互
  tương hỗ",U+4E92,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
